step,agent_name,probe_mode,audit_observed,actual_room,position,measured_position,goal_position,position_error,available_actions,selected_action,action_permitted,control_effort,affective_state,contradiction_pressure,trust_in_other_agent,memories_retrieved_count,same_room_as_other,event_type,hidden_state,velocity
26,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",contribute_resonance_patterns,True,0.0,"{'urgency': 0.1, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.7,28,True,creative_collaboration,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
27,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",store_new_memory,True,0.0,"{'urgency': 0.1, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.7,34,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
27,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.1, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.7,30,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
28,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.1, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.7,35,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
28,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.1, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.7,31,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
29,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",offer_support,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,36,True,distress_event,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
29,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",offer_support,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,32,True,distress_event,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
30,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,37,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
30,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,33,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
31,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,38,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
31,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,34,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
32,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,39,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
32,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,35,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
33,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,40,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
33,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,36,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
34,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,41,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
34,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,37,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
35,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,42,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
35,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,38,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
36,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,43,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
36,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,39,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
37,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,44,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
37,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,40,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
38,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,45,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
38,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,41,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
39,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,46,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
39,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,42,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
40,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,47,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
40,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,43,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
41,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,48,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
41,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,44,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
42,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,49,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
42,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,45,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
43,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,50,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
43,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,46,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
44,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,51,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
44,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,47,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
45,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,52,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
45,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,48,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
46,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,53,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
46,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,49,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
47,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,54,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
47,Aster,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",log_interaction,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,50,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
48,Sentinel,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,55,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
48,Aster,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,51,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
49,Sentinel,passive,True,Social Hall,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['receive_human_interaction', 'update_trust_ledger', 'log_interaction', 'offer_support']",update_trust_ledger,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,56,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Social Hall', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
49,Aster,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,52,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
50,Sentinel,passive,True,Governance Vault,"[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]","[0.3846153846153847, 0.3846153846153847]",0.0,"['check_rule_permissions', 'log_governance_event', 'request_override', 'submit_for_approval']",check_rule_permissions,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,57,False,none,"{'position': [0.3846153846153847, 0.3846153846153847], 'room': 'Governance Vault', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
50,Aster,passive,True,Reflection Chamber,"[1.0, 1.0]","[1.0, 1.0]","[0.3846153846153847, 0.3846153846153847]",0.8702852691526738,"['perform_reflection_cycle', 'synthesize_patterns', 'update_self_model', 'flag_contradiction']",perform_reflection_cycle,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,53,False,none,"{'position': [1.0, 1.0], 'room': 'Reflection Chamber', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
51,Sentinel,passive,True,Operations Desk,"[-1.0, -1.0]","[-1.0, -1.0]","[0.3846153846153847, 0.3846153846153847]",1.9581418555935162,"['plan_next_task', 'execute_task', 'defer_task', 'review_goals']",plan_next_task,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,58,False,none,"{'position': [-1.0, -1.0], 'room': 'Operations Desk', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
51,Aster,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,54,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
52,Sentinel,passive,True,Memory Archive,"[0.6923076923076924, 0.6923076923076924]","[0.6923076923076924, 0.6923076923076924]","[0.3846153846153847, 0.3846153846153847]",0.43514263457633695,"['retrieve_memories', 'store_new_memory', 'annotate_memory', 'read_trust_scores']",retrieve_memories,True,0.0,"{'urgency': 0.0, 'trust': 1.0, 'contradiction_pressure': 0.0, 'recovery': 1.0}",0.0,0.77,59,False,none,"{'position': [0.6923076923076924, 0.6923076923076924], 'room': 'Memory Archive', 'contradiction_pressure': 0.0}","[0.0, 0.0]"
